ABindingInstanceHasAlreadyBeenAssociatedTo1,A binding instance has already been associated to listen URI '{0}'. If two endpoints want to share the same ListenUri, they must also share the same binding object instance. The two conflicting endpoints were either specified in AddServiceEndpoint() calls, in a config file, or a combination of AddServiceEndpoint() and config. 
InnerListenerFactoryNotSet,The Inner listener factory of {0} must be set before this operation.
InputMustBeDelegatingHandlerElementError,The input {0} must be a '{1}' object.
InputTypeListEmptyError,The input handler list cannot be empty.
InstanceAndMethodTypeMismatch,Method '{0}' declared on type '{1}' cannot be called with instance of type '{2}'
InstanceFieldNotDefinedForType,Instance field '{0}' is not defined for type '{1}'
InstancePropertyNotDefinedForType,Instance property '{0}' is not defined for type '{1}'
InstancePropertyWithoutParameterNotDefinedForType,Instance property '{0}' that takes no argument is not defined for type '{1}'
InstancePropertyWithSpecifiedParametersNotDefinedForType,Instance property '{0}{1}' is not defined for type '{2}'
InstanceSettingsMustHaveTypeOrWellKnownObject0,The ServiceHost must be configured with either a serviceType or a serviceInstance.  Both of these values are currently null.
InsufficentMemory,Insufficient memory avaliable to complete the operation.
InsufficientCredentials,Credentials specified are not sufficient to carry requested operation. Please specify a valid value for {0}. 
InsufficientCryptoSupport,The binding's PeerTransportSecuritySettings can not be supported under the current system security configuration.
InsufficientResolverSettings,Provided information is Insufficient to create a valid connection to the resolver service.
IntDivByZero,Division by constant zero
InterfaceNotFoundInAssembly,Could not find interface in the Assembly
InterfaceNotFoundInConfig,Interface {0} not found in configuration.
InterfaceNotRegistered,Interface Not Registered
InterfaceTypeCannotBeCreated,Interface type '{0}' cannot be created. Consider replacing with a non-interface serializable type.
IntermediateLateBoundNothingResult1,Invocation of '{0}' on type '{1}' returned Nothing.
InternalCompilerError,An unexpected exception occurred while binding a dynamic operation
InternalError,Internal error in the Microsoft Visual Basic runtime.
Invalid_Array_Type,Target array type is not compatible with the type of items in the collection.
InvalidAcknowledgementFaultReason,The SequenceAcknowledgement violates the cumulative acknowledgement invariant.
InvalidAcknowledgementReceived,A violation of acknowledgement protocol has been detected. An InvalidAcknowledgement fault was sent to the remote endpoint and the reliable session was faulted.
InvalidActionForNegotiationMessage,Security negotiation message has incorrect action '{0}'.
InvalidArgumentOffsetCount,Offset plus count is larger than the length of target array.
InvalidArgumentValue,Invalid argument value
InvalidAsmNameOrExtension,Invalid assembly name or file extension.
InvalidAsyncBeginMethodSignatureForMethod2,Invalid async Begin method signature for method {0} in ServiceContract type {1}. Your begin method must take an AsyncCallback and an object as the last two arguments and return an IAsyncResult.
InvalidAsyncEndMethodSignatureForMethod2,Invalid async End method signature for method {0} in ServiceContract type {1}. Your end method must take an IAsyncResult as the last argument.
InvalidAsyncResult,The asynchronous result object used to end this operation was not the object that was returned when the operation was initiated.
InvalidAsyncResultImplementation,An incorrect implementation of the IAsyncResult interface may be returning incorrect values from the CompletedSynchronously property or calling the AsyncCallback more than once. The type {0} could be the incorrect implementation.
InvalidAsyncResultImplementationGeneric,An incorrect implementation of the IAsyncResult interface may be returning incorrect values from the CompletedSynchronously property or calling the AsyncCallback more than once.
InValidateId,Expecting all chars - c - of id to be in set [Char.IsLetter(c), Char.IsNumber(c), '.', '_', '-'], found '{0}'.
InValidateIdPrefix,Expecting first char - c - to be in set [Char.IsLetter(c) && c == '_', found '{0}'.
InvalidAttributeInSignedHeader,The ('{0}', '{1}') signed header contains the ('{2}', '{3}') attribute. The expected attribute is ('{4}', '{5}').
InvalidBearerKeyUsage,The binding ('{0}', '{1}') uses an Issued Token with Bearer Key Type in a invalid context. The Issued Token with a Bearer Key Type can only be used as a Signed Supporting token or a Signed Encrypted Supporting token. See the SecurityBindingElement.EndpointSupportingTokenParameters property.
InvalidBeginCall,Only one asynchronous reader or writer is allowed time at one time.
InvalidBindingScheme,The TransportBindingElement of type '{0}' in this CustomBinding returned a null or empty string for the Scheme. TransportBindingElement's Scheme must be a non-empty string.
InvalidBlockLength,Block length does not match with its complement.
InvalidBufferRemaining,An acknowledgement was received indicating the remaining buffer space on the remote endpoint is {0}. This number cannot be less than zero. The reliable session was faulted.
InvalidCast,Cannot cast from type '{0}' to type '{1}
InvalidCast_CannotCastNullToValueType,Null object cannot be converted to a value type.
InvalidCast_DownCastArrayElement,At least one element in the source array could not be cast down to the destination array type.
InvalidCast_FromStringTo,Conversion from string \
InvalidCast_FromTo,Invalid cast from '{0}' to '{1}'.
InvalidCast_StoreArrayElement,Object cannot be stored in an array of this type.
InvalidCharacterEncountered,Encountered invalid character '{0}'.
InvalidClientCredentials,The client credential entered was invalid.
InvalidCloseResponseAction,A security session close response was received with an invalid action '{0}',
InvalidCollectionContractItemName,Type '{0}' cannot have CollectionDataContractAttribute attribute ItemName set to null or empty string.
InvalidCollectionContractKeyName,Type '{0}' cannot have CollectionDataContractAttribute attribute KeyName set to null or empty string.
InvalidCollectionContractKeyNoDictionary,The collection data contract type '{0}' specifies '{1}' for the KeyName property. This is not allowed since the type is not IDictionary. Remove the setting for the KeyName property.
InvalidCollectionContractName,Type '{0}' cannot have CollectionDataContractAttribute attribute Name set to null or empty string.
InvalidCollectionContractNamespace,Type '{0}' cannot have CollectionDataContractAttribute attribute Namespace set to null.
InvalidCollectionContractValueName,Type '{0}' cannot have CollectionDataContractAttribute attribute ValueName set to null or empty string.
InvalidCollectionContractValueNoDictionary,The collection data contract type '{0}' specifies '{1}' for the ValueName property. This is not allowed since the type is not IDictionary. Remove the setting for the ValueName property.
InvalidCollectionDataContract,Type '{0}' with CollectionDataContractAttribute attribute is an invalid collection type since it
InvalidCollectionType,Type '{0}' is an invalid collection type since it
InvalidContentTypeError,The value '{0}' is not a valid content type.
InvalidContextReceived,Context channel received a message with context which does not match the current context cached at the channel. Ensure service does not change context after it was originally set or disable context management by setting channel property 'IContextManager.Enabled' to false.
InvalidCookieContent,Value '{0}' specified for 'name' attribute of ContextMessageProperty is either null or has invalid character(s). Please ensure value of 'name' is within the allowed value space.
InvalidCoordinationContextTransactionId,The transaction identifier element in the coordination context is invalid.
InvalidCRC,The CRC in GZip footer does not match the CRC calculated from the decompressed data.
InvalidDataContractName,Type '{0}' cannot have DataContractAttribute attribute Name set to null or empty string.
InvalidDataContractNamespace,Type '{0}' cannot have DataContractAttribute attribute Namespace set to null.
InvalidDataMemberName,Member '{0}' in type '{1}' cannot have DataMemberAttribute attribute Name set to null or empty string.
InvalidDataNode,'{0}' is an invalid data node when deserializing extension data.
InvalidDecoderStateMachine,Invalid decoder state machine.
InvalidEnumArgument,The value of argument '{0}' ({1}) is invalid for Enum type '{2}'.
InvalidEnumValue,Unexpected internal enum value: {0}.
InvalidEnumValueOnRead,Invalid enum value '{0}' cannot be deserialized into type '{1}'. Ensure that the necessary enum values are present and are marked with EnumMemberAttribute attribute if the type has DataContractAttribute attribute.
InvalidEnumValueOnWrite,Enum value '{0}' is invalid for type '{1}' and cannot be serialized. Ensure that the necessary enum values are present and are marked with EnumMemberAttribute attribute if the type has DataContractAttribute attribute.
