Meter S/N:," ""0601B14R""",,,,,
0.0165776,107.4170685,0,0,0,,
0.0165792,106.286293,0,0,0,,
0.0165808,104.9407043,0,0,0,,
0.0165824,103.3677597,0,0,0,,
0.016584,101.6438293,0,0,0,,
0.0165856,99.83857727,0,0,0,,
0.0165872,97.97639465,0,0,0,,
0.0165888,96.06259155,0,0,0,,
0.0165904,94.12615204,0,0,0,,
0.016592,92.13686371,0,0,0,,
0.0165936,90.16825104,0,0,0,,
0.0165952,88.23358154,0,0,0,,
0.0165968,87.07062531,0,0,0,,
0.0165984,87.60613251,0,0,0,,
0.0166,88.85289001,0,0,0,,
0.0166016,90.44988251,0,0,0,,
0.0166032,92.24382019,0,0,0,,
0.0166048,94.11660767,0,0,0,,
0.0166064,96.03359222,0,0,0,,
0.016608,97.93396759,0,0,0,,
0.0166096,99.8824234,0,0,0,,
0.0166112,101.8123169,0,0,0,,
0.0166128,103.7441559,0,0,0,,
0.0166144,105.6174774,0,0,0,,
0.016616,107.4163666,0,0,0,,
0.0166176,107.4096451,0,0,0,,
0.0166192,106.3064423,0,0,0,,
0.0166208,104.9405289,0,0,0,,
0.0166224,103.385437,0,0,0,,
0.016624,101.6662827,0,0,0,,
0.0166256,99.84158325,0,0,0,,
0.0166272,97.97267914,0,0,0,,
0.0166288,96.07178497,0,0,0,,
0.0166304,94.11483765,0,0,0,,
0.016632,92.15259552,0,0,0,,
0.0166336,90.18504333,0,0,0,,
0.0166352,88.2441864,0,0,0,,
0.0166368,87.0610733,0,0,0,,
0.0166384,87.62098694,0,0,0,,
0.01664,88.87021637,0,0,0,,
0.0166416,90.46685791,0,0,0,,
0.0166432,92.25195313,0,0,0,,
0.0166448,94.1219101,0,0,0,,
0.0166464,96.04650116,0,0,0,,
0.016648,97.9618988,0,0,0,,
0.0166496,99.89073181,0,0,0,,
0.0166512,101.8308792,0,0,0,,
0.0166528,103.7379684,0,0,0,,
0.0166544,105.6409912,0,0,0,,
0.016656,107.4071732,0,0,0,,
0.0166576,107.4326324,0,0,0,,
0.0166592,106.3315506,0,0,0,,
0.0166608,104.927269,0,0,0,,
0.0166624,103.3760681,0,0,0,,
0.016664,101.672821,0,0,0,,
0.0166656,99.87057495,0,0,0,,
0.0166672,97.97940063,0,0,0,,
0.0166688,96.05834198,0,0,0,,
0.0166704,94.11501312,0,0,0,,
0.016672,92.14375305,0,0,0,,
0.0166736,90.18521881,0,0,0,,
0.0166752,88.26345825,0,0,0,,
0.0166768,87.07893372,0,0,0,,
0.0166784,87.62045288,0,0,0,,
0.01668,88.87198639,0,0,0,,
0.0166816,90.48117828,0,0,0,,
0.0166832,92.26609802,0,0,0,,
0.0166848,94.14382935,0,0,0,,
0.0166864,96.03624725,0,0,0,,
0.016688,97.95924377,0,0,0,,
0.0166896,99.90010071,0,0,0,,
0.0166912,101.8360062,0,0,0,,
0.0166928,103.7370834,0,0,0,,
0.0166944,105.6480637,0,0,0,,
0.016696,107.4356384,0,0,0,,
0.0166976,107.475769,0,0,0,,
0.0166992,106.3522339,0,0,0,,
0.0167008,104.9815445,0,0,0,,
0.0167024,103.4215012,0,0,0,,
0.016704,101.7228546,0,0,0,,
0.0167056,99.93245697,0,0,0,,
0.0167072,98.0069809,0,0,0,,
0.0167088,96.13560486,0,0,0,,
0.0167104,94.16575623,0,0,0,,
0.016712,92.20475006,0,0,0,,
0.0167136,90.23648834,0,0,0,,
0.0167152,88.28096008,0,0,0,,
0.0167168,87.10969543,0,0,0,,
0.0167184,87.6627121,0,0,0,,
0.01672,88.92396545,0,0,0,,
0.0167216,90.5267868,0,0,0,,
0.0167232,92.29951477,0,0,0,,
0.0167248,94.18502808,0,0,0,,
0.0167264,96.09370422,0,0,0,,
0.016728,98.01988983,0,0,0,,
0.0167296,99.93952942,0,0,0,,
0.0167312,101.8936386,0,0,0,,
0.0167328,103.8009033,0,0,0,,
0.0167344,105.7003937,0,0,0,,
0.016736,107.4823074,0,0,0,,
0.0167376,107.487793,0,0,0,,
0.0167392,106.3722153,0,0,0,,
0.0167408,105.0156631,0,0,0,,
0.0167424,103.440773,0,0,0,,
0.016744,101.7391205,0,0,0,,
0.0167456,99.94111633,0,0,0,,
0.0167472,98.05984497,0,0,0,,
0.0167488,96.14497375,0,0,0,,
0.0167504,94.18449402,0,0,0,,
0.016752,92.24117279,0,0,0,,
0.0167536,90.2350769,0,0,0,,
0.0167552,88.29793549,0,0,0,,
0.0167568,87.12560272,0,0,0,,
0.0167584,87.67314148,0,0,0,,
0.01676,88.93192291,0,0,0,,
0.0167616,90.53121185,0,0,0,,
0.0167632,92.31401062,0,0,0,,
0.0167648,94.1894455,0,0,0,,
0.0167664,96.10360718,0,0,0,,
0.016768,98.02890015,0,0,0,,
0.0167696,99.96073914,0,0,0,,
0.0167712,101.8871002,0,0,0,,
0.0167728,103.8104553,0,0,0,,
0.0167744,105.6973877,0,0,0,,
0.016776,107.480896,0,0,0,,
0.0167776,107.5134277,0,0,0,,
0.0167792,106.3799896,0,0,0,,
0.0167808,105.0160217,0,0,0,,
0.0167824,103.4625244,0,0,0,,
0.016784,101.7408905,0,0,0,,
0.0167856,99.93546295,0,0,0,,
0.0167872,98.05665588,0,0,0,,
0.0167888,96.14691925,0,0,0,,
0.0167904,94.18572998,0,0,0,,
0.016792,92.22119141,0,0,0,,
0.0167936,90.25487518,0,0,0,,
0.0167952,88.29369354,0,0,0,,
0.0167968,87.1353302,0,0,0,,
0.0167984,87.66606903,0,0,0,,
0.0168,88.9236145,0,0,0,,
0.0168016,90.54358673,0,0,0,,
0.0168032,92.32497406,0,0,0,,
0.0168048,94.21702576,0,0,0,,
0.0168064,96.12340546,0,0,0,,
0.016808,98.02288818,0,0,0,,
0.0168096,99.9648056,0,0,0,,
0.0168112,101.8950577,0,0,0,,
0.0168128,103.8099213,0,0,0,,
0.0168144,105.7079926,0,0,0,,
0.016816,107.4849625,0,0,0,,
0.0168176,107.5157242,0,0,0,,
0.0168192,106.3851166,0,0,0,,
0.0168208,105.0158386,0,0,0,,
0.0168224,103.4575729,0,0,0,,
0.016824,101.745842,0,0,0,,
0.0168256,99.94553375,0,0,0,,
0.0168272,98.06903839,0,0,0,,
0.0168288,96.14232635,0,0,0,,
0.0168304,94.20835876,0,0,0,,
0.016832,92.23940277,0,0,0,,
0.0168336,90.26318359,0,0,0,,
0.0168352,88.31738281,0,0,0,,
0.0168368,87.13426971,0,0,0,,
0.0168384,87.68958282,0,0,0,,
0.01684,88.94889069,0,0,0,,
0.0168416,90.54871368,0,0,0,,
0.0168432,92.32797241,0,0,0,,
0.0168448,94.2064209,0,0,0,,
0.0168464,96.14868927,0,0,0,,
0.016848,98.00910187,0,0,0,,
0.0168496,99.98549652,0,0,0,,
0.0168512,101.8984146,0,0,0,,
0.0168528,103.8120422,0,0,0,,
0.0168544,105.7035751,0,0,0,,
0.016856,107.5090027,0,0,0,,
0.0168576,107.5148392,0,0,0,,
0.0168592,106.3989105,0,0,0,,
0.0168608,105.038826,0,0,0,,
0.0168624,103.4832077,0,0,0,,
0.016864,101.7484894,0,0,0,,
0.0168656,99.94111633,0,0,0,,
0.0168672,98.07168579,0,0,0,,
0.0168688,96.15805817,0,0,0,,
0.0168704,94.21826172,0,0,0,,
0.016872,92.23498535,0,0,0,,
0.0168736,90.26866913,0,0,0,,
0.0168752,88.32534027,0,0,0,,
0.0168768,87.15000153,0,0,0,,
0.0168784,87.71009064,0,0,0,,
0.01688,88.9600296,0,0,0,,
0.0168816,90.56604004,0,0,0,,
0.0168832,92.32885742,0,0,0,,
0.0168848,94.21295929,0,0,0,,
0.0168864,96.13065338,0,0,0,,
0.016888,98.05807495,0,0,0,,
0.0168896,99.99044037,0,0,0,,
0.0168912,101.9021301,0,0,0,,
0.0168928,103.8304291,0,0,0,,
0.0168944,105.721611,0,0,0,,
0.016896,107.5093613,0,0,0,,
0.0168976,107.5318146,0,0,0,,
0.0168992,106.4004974,0,0,0,,
0.0169008,105.0492554,0,0,0,,
0.0169024,103.4750748,0,0,0,,
0.016904,101.7559204,0,0,0,,
0.0169056,99.95508575,0,0,0,,
0.0169072,98.07310486,0,0,0,,
0.0169088,96.16495514,0,0,0,,
0.0169104,94.21260834,0,0,0,,
0.016912,92.2514267,0,0,0,,
0.0169136,90.2877655,0,0,0,,
0.0169152,88.33947754,0,0,0,,
0.0169168,87.1521225,0,0,0,,
0.0169184,87.70355225,0,0,0,,
0.01692,88.94306183,0,0,0,,
0.0169216,90.56091309,0,0,0,,
0.0169232,92.33681488,0,0,0,,
0.0169248,94.2193222,0,0,0,,
0.0169264,96.13578033,0,0,0,,
0.016928,98.06196594,0,0,0,,
0.0169296,100.0017548,0,0,0,,
0.0169312,101.9304123,0,0,0,,
0.0169328,103.8352051,0,0,0,,
0.0169344,105.716835,0,0,0,,
0.016936,107.527565,0,0,0,,
0.0169376,107.538887,0,0,0,,
0.0169392,106.404213,0,0,0,,
0.0169408,105.0342255,0,0,0,,
0.0169424,103.5162659,0,0,0,,
0.016944,101.7856216,0,0,0,,
0.0169456,99.96073914,0,0,0,,
0.0169472,98.08141327,0,0,0,,
0.0169488,96.16919708,0,0,0,,
0.0169504,94.20960236,0,0,0,,
0.016952,92.24417877,0,0,0,,
0.0169536,90.27414703,0,0,0,,
0.0169552,88.33311462,0,0,0,,
0.0169568,87.14770508,0,0,0,,
0.0169584,87.70920563,0,0,0,,
0.01696,88.96392059,0,0,0,,
0.0169616,90.57699585,0,0,0,,
0.0169632,92.35042572,0,0,0,,
0.0169648,94.23240662,0,0,0,,
0.0169664,96.12994385,0,0,0,,
0.016968,98.06549835,0,0,0,,
0.0169696,99.99274445,0,0,0,,
0.0169712,101.9268799,0,0,0,,
0.0169728,103.8306046,0,0,0,,
0.0169744,105.7463608,0,0,0,,
0.016976,107.5231476,0,0,0,,
0.0169776,107.5334015,0,0,0,,
0.0169792,106.4093399,0,0,0,,
0.0169808,105.0478439,0,0,0,,
0.0169824,103.4748993,0,0,0,,
0.016984,101.7686462,0,0,0,,
0.0169856,99.9593277,0,0,0,,
0.0169872,98.10581207,0,0,0,,
0.0169888,96.15699768,0,0,0,,
0.0169904,94.21543121,0,0,0,,
0.016992,92.25513458,0,0,0,,
0.0169936,90.28546143,0,0,0,,
0.0169952,88.33222961,0,0,0,,
0.0169968,87.15177155,0,0,0,,
0.0169984,87.71592712,0,0,0,,
0.017,88.967453,0,0,0,,
0.0170016,90.56020355,0,0,0,,
0.0170032,92.35131073,0,0,0,,
0.0170048,94.22763062,0,0,0,,
0.0170064,96.12234497,0,0,0,,
0.017008,98.06372833,0,0,0,,
0.0170096,100.0049438,0,0,0,,
0.0170112,101.9316559,0,0,0,,
0.0170128,103.8489914,0,0,0,,
0.0170144,105.7444153,0,0,0,,
0.017016,107.5139542,0,0,0,,
0.0170176,107.5433044,0,0,0,,
0.0170192,106.4049225,0,0,0,,
0.0170208,105.040062,0,0,0,,
0.0170224,103.4817886,0,0,0,,
0.017024,101.7640533,0,0,0,,
0.0170256,99.94589233,0,0,0,,
0.0170272,98.07416534,0,0,0,,
0.0170288,96.1633606,0,0,0,,
0.0170304,94.20694733,0,0,0,,
0.017032,92.25106812,0,0,0,,
0.0170336,90.31215668,0,0,0,,
0.0170352,88.2657547,0,0,0,,
0.0170368,87.18218231,0,0,0,,
0.0170384,87.70832062,0,0,0,,
0.01704,88.94482422,0,0,0,,
0.0170416,90.54447174,0,0,0,,
0.0170432,92.34388733,0,0,0,,
0.0170448,94.22621918,0,0,0,,
0.0170464,96.15116119,0,0,0,,
0.017048,98.06249237,0,0,0,,
0.0170496,99.99044037,0,0,0,,
0.0170512,101.9180374,0,0,0,,
0.0170528,103.8610153,0,0,0,,
0.0170544,105.7493668,0,0,0,,
0.017056,107.5291595,0,0,0,,
0.0170576,107.5540848,0,0,0,,
0.0170592,106.3897171,0,0,0,,
0.0170608,105.0579224,0,0,0,,
0.0170624,103.4888611,0,0,0,,
0.017064,101.7794342,0,0,0,,
0.0170656,99.96533966,0,0,0,,
0.0170672,98.07769775,0,0,0,,
0.0170688,96.17008209,0,0,0,,
0.0170704,94.23664856,0,0,0,,
0.017072,92.24258423,0,0,0,,
0.0170736,90.27963257,0,0,0,,
0.0170752,88.33789063,0,0,0,,
0.0170768,87.16980743,0,0,0,,
0.0170784,87.71168518,0,0,0,,
0.01708,88.95896912,0,0,0,,
0.0170816,90.56939697,0,0,0,,
0.0170832,92.3649292,0,0,0,,
0.0170848,94.2193222,0,0,0,,
0.0170864,96.15151978,0,0,0,,
0.017088,98.0773468,0,0,0,,
0.0170896,100.0075912,0,0,0,,
0.0170912,101.9376602,0,0,0,,
0.0170928,103.8541183,0,0,0,,
0.0170944,105.7438812,0,0,0,,
0.017096,107.5411835,0,0,0,,
0.0170976,107.5514374,0,0,0,,
0.0170992,106.4118118,0,0,0,,
0.0171008,105.0632248,0,0,0,,
0.0171024,103.4954071,0,0,0,,
0.017104,101.7718277,0,0,0,,
0.0171056,99.96356964,0,0,0,,
0.0171072,98.0792923,0,0,0,,
0.0171088,96.18704987,0,0,0,,
0.0171104,94.21083832,0,0,0,,
0.017112,92.26450348,0,0,0,,
0.0171136,90.29571533,0,0,0,,
0.0171152,88.33576965,0,0,0,,
0.0171168,87.16768646,0,0,0,,
0.0171184,87.71221161,0,0,0,,
0.01712,88.97824097,0,0,0,,
0.0171216,90.58336639,0,0,0,,
0.0171232,92.36775208,0,0,0,,
0.0171248,94.23275757,0,0,0,,
0.0171264,96.16000366,0,0,0,,
0.017128,98.06178284,0,0,0,,
0.0171296,100.043129,0,0,0,,
0.0171312,101.9541092,0,0,0,,
0.0171328,103.8615494,0,0,0,,
0.0171344,105.7590866,0,0,0,,
0.017136,107.5478973,0,0,0,,
0.0171376,107.5910416,0,0,0,,
0.0171392,106.4537125,0,0,0,,
0.0171408,105.1086578,0,0,0,,
0.0171424,103.5275803,0,0,0,,
0.017144,101.8158493,0,0,0,,
0.0171456,100.0045853,0,0,0,,
0.0171472,98.14399719,0,0,0,,
0.0171488,96.22117615,0,0,0,,
0.0171504,94.26387787,0,0,0,,
0.017152,92.29456329,0,0,0,,
0.0171536,90.33761597,0,0,0,,
0.0171552,88.38297272,0,0,0,,
0.0171568,87.22054291,0,0,0,,
0.0171584,87.75835419,0,0,0,,
0.01716,89.00458527,0,0,0,,
0.0171616,90.61023712,0,0,0,,
0.0171632,92.40576935,0,0,0,,
0.0171648,94.27519226,0,0,0,,
0.0171664,96.20915222,0,0,0,,
0.017168,98.13339233,0,0,0,,
0.0171696,100.0645218,0,0,0,,
0.0171712,101.9884033,0,0,0,,
0.0171728,103.9075165,0,0,0,,
0.0171744,105.7783585,0,0,0,,
0.017176,107.5977554,0,0,0,,
0.0171776,107.6012955,0,0,0,,
0.0171792,106.4807663,0,0,0,,
0.0171808,105.1159058,0,0,0,,
0.0171824,103.5530396,0,0,0,,
0.017184,101.8165588,0,0,0,,
0.0171856,100.0219116,0,0,0,,
0.0171872,98.15265656,0,0,0,,
0.0171888,96.2337265,0,0,0,,
0.0171904,94.27359772,0,0,0,,
0.017192,92.30269623,0,0,0,,
0.0171936,90.34204102,0,0,0,,
0.0171952,88.39039612,0,0,0,,
0.0171968,87.20940399,0,0,0,,
0.0171984,87.78469849,0,0,0,,
0.0172,89.03004456,0,0,0,,
0.0172016,90.63905334,0,0,0,,
0.0172032,92.41107178,0,0,0,,
0.0172048,94.30612946,0,0,0,,
0.0172064,96.20880127,0,0,0,,
0.017208,98.12738037,0,0,0,,
0.0172096,100.0659332,0,0,0,,
0.0172112,102.0016632,0,0,0,,
0.0172128,103.9152908,0,0,0,,
0.0172144,105.8098297,0,0,0,,
0.017216,107.590332,0,0,0,,
0.0172176,107.6083603,0,0,0,,
0.0172192,106.4811172,0,0,0,,
0.0172208,105.1243973,0,0,0,,
0.0172224,103.5659485,0,0,0,,
0.017224,101.8494415,0,0,0,,
0.0172256,100.0231476,0,0,0,,
0.0172272,98.14417267,0,0,0,,
0.0172288,96.23301697,0,0,0,,
0.0172304,94.27908325,0,0,0,,
0.017232,92.29986572,0,0,0,,
0.0172336,90.32347107,0,0,0,,
0.0172352,88.37625122,0,0,0,,
0.0172368,87.21736145,0,0,0,,
0.0172384,87.77462006,0,0,0,,
0.01724,89.02332306,0,0,0,,
0.0172416,90.63180542,0,0,0,,
0.0172432,92.40505981,0,0,0,,
0.0172448,94.28827667,0,0,0,,
0.0172464,96.21640015,0,0,0,,
0.017248,98.13285828,0,0,0,,
0.0172496,100.0641632,0,0,0,,
0.0172512,102.0002518,0,0,0,,
0.0172528,103.9167099,0,0,0,,
0.0172544,105.7925034,0,0,0,,
0.017256,107.587326,0,0,0,,
0.0172576,107.6103058,0,0,0,,
0.0172592,106.4834137,0,0,0,,
0.0172608,105.1185608,0,0,0,,
0.0172624,103.5546341,0,0,0,,
0.017264,101.8478546,0,0,0,,
0.0172656,100.0143127,0,0,0,,
0.0172672,98.14717865,0,0,0,,
0.0172688,96.21569061,0,0,0,,
0.0172704,94.26670837,0,0,0,,
0.017272,92.31383514,0,0,0,,
0.0172736,90.32683563,0,0,0,,
0.0172752,88.37306976,0,0,0,,
0.0172768,87.19667816,0,0,0,,
0.0172784,87.76507568,0,0,0,,
0.01728,89.01819611,0,0,0,,
0.0172816,90.62667847,0,0,0,,
0.0172832,92.39781189,0,0,0,,
0.0172848,94.28261566,0,0,0,,
0.0172864,96.19005585,0,0,0,,
0.017288,98.11818695,0,0,0,,
0.0172896,100.0535583,0,0,0,,
0.0172912,101.9862823,0,0,0,,
0.0172928,103.8924866,0,0,0,,
0.0172944,105.8078842,0,0,0,,
0.017296,107.5883865,0,0,0,,
0.0172976,107.5995255,0,0,0,,
0.0172992,106.4890747,0,0,0,,
0.0173008,105.1254578,0,0,0,,
0.0173024,103.557457,0,0,0,,
0.017304,101.8305283,0,0,0,,
0.0173056,100.0206757,0,0,0,,
0.0173072,98.16309357,0,0,0,,
0.0173088,96.23036957,0,0,0,,
0.0173104,94.26316833,0,0,0,,
0.017312,92.30304718,0,0,0,,
0.0173136,90.34875488,0,0,0,,
0.0173152,88.3576889,0,0,0,,
0.0173168,87.25502014,0,0,0,,
0.0173184,87.76754761,0,0,0,,
0.01732,89.01501465,0,0,0,,
0.0173216,90.622612,0,0,0,,
0.0173232,92.41814423,0,0,0,,
0.0173248,94.2935791,0,0,0,,
0.0173264,96.19836426,0,0,0,,
0.017328,98.10934448,0,0,0,,
0.0173296,100.0521469,0,0,0,,
0.0173312,101.9876938,0,0,0,,
0.0173328,103.909462,0,0,0,,
0.0173344,105.8068237,0,0,0,,
0.017336,107.588913,0,0,0,,
0.0173376,107.6025314,0,0,0,,
0.0173392,106.4761658,0,0,0,,
0.0173408,105.1196213,0,0,0,,
0.0173424,103.5470276,0,0,0,,
0.017344,101.8195648,0,0,0,,
0.0173456,100.0090103,0,0,0,,
0.0173472,98.15036011,0,0,0,,
0.0173488,96.24468994,0,0,0,,
0.0173504,94.27996826,0,0,0,,
0.017352,92.29491425,0,0,0,,
0.0173536,90.33019257,0,0,0,,
0.0173552,88.39004517,0,0,0,,
0.0173568,87.21753693,0,0,0,,
0.0173584,87.76966858,0,0,0,,
0.01736,89.03110504,0,0,0,,
0.0173616,90.62296295,0,0,0,,
0.0173632,92.43670654,0,0,0,,
0.0173648,94.27890015,0,0,0,,
0.0173664,96.21498871,0,0,0,,
0.017368,98.13497925,0,0,0,,
0.0173696,100.0602798,0,0,0,,
0.0173712,102.0023727,0,0,0,,
0.0173728,103.9151154,0,0,0,,
0.0173744,105.7981567,0,0,0,,
0.017376,107.585556,0,0,0,,
0.0173776,107.6124268,0,0,0,,
0.0173792,106.4777603,0,0,0,,
0.0173808,105.1203308,0,0,0,,
0.0173824,103.562767,0,0,0,,
0.017384,101.8383026,0,0,0,,
0.0173856,100.0309296,0,0,0,,
0.0173872,98.14700317,0,0,0,,
0.0173888,96.227005,0,0,0,,
0.0173904,94.28350067,0,0,0,,
0.017392,92.29650879,0,0,0,,
0.0173936,90.34397888,0,0,0,,
0.0173952,88.38332367,0,0,0,,
0.0173968,87.20145416,0,0,0,,
0.0173984,87.75640869,0,0,0,,
0.0174,89.01996613,0,0,0,,
0.0174016,90.62826538,0,0,0,,
0.0174032,92.40700531,0,0,0,,
0.0174048,94.28933716,0,0,0,,
0.0174064,96.18334198,0,0,0,,
0.017408,98.11871338,0,0,0,,
0.0174096,100.0664673,0,0,0,,
0.0174112,102.0089111,0,0,0,,
0.0174128,103.9006195,0,0,0,,
0.0174144,105.8115997,0,0,0,,
0.017416,107.595108,0,0,0,,
0.0174176,107.5961685,0,0,0,,
0.0174192,106.4719238,0,0,0,,
0.0174208,105.1136093,0,0,0,,
0.0174224,103.5558701,0,0,0,,
0.017424,101.8139038,0,0,0,,
0.0174256,100.0028229,0,0,0,,
0.0174272,98.13126373,0,0,0,,
0.0174288,96.2195816,0,0,0,,
0.0174304,94.25185394,0,0,0,,
0.017432,92.29508972,0,0,0,,
0.0174336,90.33319855,0,0,0,,
0.0174352,88.37342834,0,0,0,,
0.0174368,87.20339966,0,0,0,,
0.0174384,87.77285004,0,0,0,,
0.01744,89.0201416,0,0,0,,
0.0174416,90.6151886,0,0,0,,
0.0174432,92.39745331,0,0,0,,
0.0174448,94.28155518,0,0,0,,
0.0174464,96.20066833,0,0,0,,
0.017448,98.12702179,0,0,0,,
0.0174496,100.0629272,0,0,0,,
0.0174512,101.9838104,0,0,0,,
0.0174528,103.9235992,0,0,0,,
0.0174544,105.8167267,0,0,0,,
0.017456,107.597229,0,0,0,,
0.0174576,107.6067734,0,0,0,,
0.0174592,106.4542465,0,0,0,,
0.0174608,105.0994644,0,0,0,,
0.0174624,103.5475616,0,0,0,,
0.017464,101.8135529,0,0,0,,
0.0174656,100.0084763,0,0,0,,
0.0174672,98.15124512,0,0,0,,
0.0174688,96.2073822,0,0,0,,
0.0174704,94.24990845,0,0,0,,
0.017472,92.28961182,0,0,0,,
0.0174736,90.32241058,0,0,0,,
0.0174752,88.37784576,0,0,0,,
0.0174768,87.19473267,0,0,0,,
0.0174784,87.7572937,0,0,0,,
0.01748,89.00705719,0,0,0,,
0.0174816,90.61394501,0,0,0,,
0.0174832,92.3967514,0,0,0,,
0.0174848,94.26457977,0,0,0,,
0.0174864,96.1831665,0,0,0,,
0.017488,98.10757446,0,0,0,,
0.0174896,100.0599213,0,0,0,,
0.0174912,101.9892883,0,0,0,,
0.0174928,103.8979645,0,0,0,,
0.0174944,105.8045273,0,0,0,,
0.017496,107.5905075,0,0,0,,
0.0174976,107.6057129,0,0,0,,
0.0174992,106.4667969,0,0,0,,
0.0175008,105.1097183,0,0,0,,
0.0175024,103.5274048,0,0,0,,
0.017504,101.865181,0,0,0,,
0.0175056,99.9930954,0,0,0,,
0.0175072,98.11994934,0,0,0,,
0.0175088,96.20986176,0,0,0,,
0.0175104,94.25627136,0,0,0,,
0.017512,92.27829742,0,0,0,,
0.0175136,90.31056976,0,0,0,,
0.0175152,88.37077332,0,0,0,,
0.0175168,87.19791412,0,0,0,,
0.0175184,87.75022125,0,0,0,,
0.01752,89.01642609,0,0,0,,
0.0175216,90.61430359,0,0,0,,
0.0175232,92.40930176,0,0,0,,
0.0175248,94.28897858,0,0,0,,
0.0175264,96.20402527,0,0,0,,
0.017528,98.11217499,0,0,0,,
0.0175296,100.0646973,0,0,0,,
0.0175312,101.9919434,0,0,0,,
0.0175328,103.896553,0,0,0,,
0.0175344,105.7939148,0,0,0,,
0.017536,107.5899734,0,0,0,,
0.0175376,107.6085434,0,0,0,,
0.0175392,106.4685669,0,0,0,,
0.0175408,105.1141434,0,0,0,,
0.0175424,103.5528641,0,0,0,,
0.017544,101.8278732,0,0,0,,
0.0175456,100.0128937,0,0,0,,
0.0175472,98.14064026,0,0,0,,
0.0175488,96.21021271,0,0,0,,
0.0175504,94.24584198,0,0,0,,
0.017552,92.28660583,0,0,0,,
0.0175536,90.32471466,0,0,0,,
0.0175552,88.38156128,0,0,0,,
0.0175568,87.19596863,0,0,0,,
0.0175584,87.7544632,0,0,0,,
0.01756,89.00670624,0,0,0,,
0.0175616,90.61200714,0,0,0,,
0.0175632,92.41584015,0,0,0,,
0.0175648,94.27554321,0,0,0,,
0.0175664,96.20703125,0,0,0,,
0.017568,98.12667084,0,0,0,,
0.0175696,100.0486069,0,0,0,,
0.0175712,101.9882278,0,0,0,,
0.0175728,103.9135284,0,0,0,,
0.0175744,105.8153076,0,0,0,,
0.017576,107.597229,0,0,0,,
0.0175776,107.6336441,0,0,0,,
0.0175792,106.4943771,0,0,0,,
0.0175808,105.1449051,0,0,0,,
0.0175824,103.5767288,0,0,0,,
0.017584,101.8536835,0,0,0,,
0.0175856,100.0494919,0,0,0,,
0.0175872,98.16627502,0,0,0,,
0.0175888,96.25812531,0,0,0,,
0.0175904,94.29516602,0,0,0,,
0.017592,92.32320404,0,0,0,,
0.0175936,90.35476685,0,0,0,,
0.0175952,88.42204285,0,0,0,,
0.0175968,87.25943756,0,0,0,,
0.0175984,87.80025482,0,0,0,,
0.0176,89.03993988,0,0,0,,
0.0176016,90.65973663,0,0,0,,
0.0176032,92.43599701,0,0,0,,
0.0176048,94.3197403,0,0,0,,
0.0176064,96.22100067,0,0,0,,
0.017608,98.16627502,0,0,0,,
0.0176096,100.0921021,0,0,0,,
0.0176112,102.0244675,0,0,0,,
0.0176128,103.9571915,0,0,0,,
0.0176144,105.8443069,0,0,0,,
0.017616,107.6345291,0,0,0,,
0.0176176,107.6599884,0,0,0,,
0.0176192,106.5233765,0,0,0,,
0.0176208,105.158165,0,0,0,,
0.0176224,103.5935287,0,0,0,,
0.017624,101.8718948,0,0,0,,
0.0176256,100.0816727,0,0,0,,
0.0176272,98.19102478,0,0,0,,
0.0176288,96.27050018,0,0,0,,
0.0176304,94.29375458,0,0,0,,
0.017632,92.34866333,0,0,0,,
0.0176336,90.36148834,0,0,0,,
0.0176352,88.43707275,0,0,0,,
0.0176368,87.24935913,0,0,0,,
0.0176384,87.8004303,0,0,0,,
0.01764,89.05957031,0,0,0,,
0.0176416,90.67918396,0,0,0,,
0.0176432,92.47542572,0,0,0,,
0.0176448,94.32911682,0,0,0,,
0.0176464,96.25246429,0,0,0,,
0.017648,98.17917633,0,0,0,,
0.0176496,100.1244507,0,0,0,,
0.0176512,102.0451584,0,0,0,,
0.0176528,103.9683304,0,0,0,,
0.0176544,105.8563232,0,0,0,,
0.017656,107.6419525,0,0,0,,
0.0176576,107.64991,0,0,0,,
0.0176592,106.51577,0,0,0,,
0.0176608,105.1811447,0,0,0,,
0.0176624,103.5993576,0,0,0,,
0.017664,101.8922272,0,0,0,,
0.0176656,100.0627518,0,0,0,,
0.0176672,98.1934967,0,0,0,,
0.0176688,96.26890564,0,0,0,,
0.0176704,94.31266785,0,0,0,,
0.017672,92.33610535,0,0,0,,
0.0176736,90.36837769,0,0,0,,
0.0176752,88.4245224,0,0,0,,
0.0176768,87.25731659,0,0,0,,
0.0176784,87.8080368,0,0,0,,
0.01768,89.0613327,0,0,0,,
0.0176816,90.66557312,0,0,0,,
0.0176832,92.45827484,0,0,0,,
0.0176848,94.33600616,0,0,0,,
0.0176864,96.24822235,0,0,0,,
0.017688,98.16132355,0,0,0,,
0.0176896,100.1205673,0,0,0,,
0.0176912,102.0483398,0,0,0,,
0.0176928,103.9365082,0,0,0,,
0.0176944,105.8653412,0,0,0,,
0.017696,107.65345,0,0,0,,
0.0176976,107.6728973,0,0,0,,
0.0176992,106.5421143,0,0,0,,
0.0177008,105.1761932,0,0,0,,
0.0177024,103.5915833,0,0,0,,
0.017704,101.8840942,0,0,0,,
0.0177056,100.0754852,0,0,0,,
0.0177072,98.19597626,0,0,0,,
