Meter S/N:	None
Sensor	None	None
Date	[None]
Units	W
Cursor	0,1000448	0,2000896	1,00000000	0,00000000
0,2226688	0	0	0	0	0
0,2227200	0	0	0	0	0
0,2227712	0	0	0	0	0
0,2228224	0	0	0	0	0
0,2228736	0	0	0	0	0
0,2229248	0	0	0	0	0
0,2229760	0	0	0	0	0
0,2230272	0	0	0	0	0
0,2230784	0	0	0	0	0
0,2231296	0	0	0	0	0
0,2231808	0	0	0	0	0
0,2232320	0	0	0	0	0
0,2232832	0	0	0	0	0
0,2233344	0	0	0	0	0
0,2233856	0	0	0	0	0
0,2234368	0	0	0	0	0
0,2234880	0	0	0	0	0
0,2235392	0	0	0	0	0
0,2235904	0	0	0	0	0
0,2236416	0	0	0	0	0
0,2236928	0	0	0	0	0
0,2237440	0	0	0	0	0
0,2237952	0	0	0	0	0
0,2238464	0	0	0	0	0
0,2238976	0	0	0	0	0
0,2239488	0	0	0	0	0
0,2240000	0	0	0	0	0
0,2240512	0	0	0	0	0
0,2241024	0	0	0	0	0
0,2241536	0	0	0	0	0
0,2242048	0	0	0	0	0
0,2242560	0	0	0	0	0
0,2243072	0	0	0	0	0
0,2243584	0	0	0	0	0
0,2244096	0	0	0	0	0
0,2244608	0	0	0	0	0
0,2245120	0	0	0	0	0
0,2245632	0	0	0	0	0
0,2246144	0	0	0	0	0
0,2246656	0	0	0	0	0
0,2247168	0	0	0	0	0
0,2247680	0	0	0	0	0
0,2248192	0	0	0	0	0
0,2248704	0	0	0	0	0
0,2249216	0	0	0	0	0
0,2249728	0	0	0	0	0
0,2250240	0	0	0	0	0
0,2250752	0	0	0	0	0
0,2251264	0	0	0	0	0
0,2251776	0	0	0	0	0
0,2252288	0	0	0	0	0
0,2252800	0	0	0	0	0
0,2253312	0	0	0	0	0
0,2253824	0	0	0	0	0
0,2254336	0	0	0	0	0
0,2254848	0	0	0	0	0
0,2255360	0	0	0	0	0
0,2255872	0	0	0	0	0
0,2256384	0	0	0	0	0
0,2256896	0	0	0	0	0
0,2257408	0	0	0	0	0
0,2257920	0	0	0	0	0
0,2258432	0	0	0	0	0
0,2258944	0	0	0	0	0
0,2259456	0	0	0	0	0
0,2259968	0	0	0	0	0
0,2260480	0	0	0	0	0
0,2260992	0	0	0	0	0
0,2261504	0	0	0	0	0
0,2262016	0	0	0	0	0
0,2262528	0	0	0	0	0
0,2263040	0	0	0	0	0
0,2263552	0	0	0	0	0
0,2264064	0	0	0	0	0
0,2264576	0	0	0	0	0
0,2265088	0	0	0	0	0
0,2265600	0	0	0	0	0
0,2266112	0	0	0	0	0
0,2266624	0	0	0	0	0
0,2267136	0	0	0	0	0
0,2267648	0	0	0	0	0
0,2268160	0	0	0	0	0
0,2268672	0	0	0	0	0
0,2269184	0	0	0	0	0
0,2269696	0	0	0	0	0
0,2270208	0	0	0	0	0
0,2270720	0	0	0	0	0
0,2271232	0	0	0	0	0
0,2271744	0	0	0	0	0
0,2272256	0	0	0	0	0
0,2272768	0	0	0	0	0
0,2273280	0	0	0	0	0
0,2273792	0	0	0	0	0
0,2274304	0	0	0	0	0
0,2274816	0	0	0	0	0
0,2275328	0	0	0	0	0
0,2275840	0	0	0	0	0
0,2276352	0	0	0	0	0
0,2276864	0	0	0	0	0
0,2277376	0	0	0	0	0
0,2277888	0	0	0	0	0
0,2278400	0	0	0	0	0
0,2278912	0	0	0	0	0
0,2279424	0	0	0	0	0
0,2279936	0	0	0	0	0
0,2280448	0	0	0	0	0
0,2280960	0	0	0	0	0
0,2281472	0	0	0	0	0
0,2281984	0	0	0	0	0
0,2282496	0	0	0	0	0
0,2283008	0	0	0	0	0
0,2283520	0	0	0	0	0
0,2284032	0	0	0	0	0
0,2284544	0	0	0	0	0
0,2285056	0	0	0	0	0
0,2285568	0	0	0	0	0
0,2286080	0	0	0	0	0
0,2286592	0	0	0	0	0
0,2287104	0	0	0	0	0
0,2287616	0	0	0	0	0
0,2288128	0	0	0	0	0
0,2288640	0	0	0	0	0
0,2289152	0	0	0	0	0
0,2289664	0	0	0	0	0
0,2290176	0	0	0	0	0
0,2290688	0	0	0	0	0
0,2291200	0	0	0	0	0
0,2291712	0	0	0	0	0
0,2292224	0	0	0	0	0
0,2292736	0	0	0	0	0
0,2293248	0	0	0	0	0
0,2293760	0	0	0	0	0
0,2294272	0	0	0	0	0
0,2294784	0	0	0	0	0
0,2295296	0	0	0	0	0
0,2295808	0	0	0	0	0
0,2296320	0	0	0	0	0
0,2296832	0	0	0	0	0
0,2297344	0	0	0	0	0
0,2297856	0	0	0	0	0
0,2298368	0	0	0	0	0
0,2298880	0	0	0	0	0
0,2299392	0	0	0	0	0
0,2299904	0	0	0	0	0
0,2300416	0	0	0	0	0
0,2300928	0	0	0	0	0
0,2301440	0	0	0	0	0
0,2301952	0	0	0	0	0
0,2302464	0	0	0	0	0
0,2302976	0	0	0	0	0
0,2303488	0	0	0	0	0
0,2304000	0	0	0	0	0
0,2304512	0	0	0	0	0
0,2305024	0	0	0	0	0
0,2305536	0	0	0	0	0
0,2306048	0	0	0	0	0
0,2306560	0	0	0	0	0
0,2307072	0	0	0	0	0
0,2307584	0	0	0	0	0
0,2308096	0	0	0	0	0
0,2308608	0	0	0	0	0
0,2309120	0	0	0	0	0
0,2309632	0	0	0	0	0
0,2310144	0	0	0	0	0
0,2310656	0	0	0	0	0
0,2311168	0	0	0	0	0
0,2311680	0	0	0	0	0
0,2312192	0	0	0	0	0
0,2312704	0	0	0	0	0
0,2313216	0	0	0	0	0
0,2313728	0	0	0	0	0
0,2314240	0	0	0	0	0
0,2314752	0	0	0	0	0
0,2315264	0	0	0	0	0
0,2315776	0	0	0	0	0
0,2316288	0	0	0	0	0
0,2316800	0	0	0	0	0
0,2317312	0	0	0	0	0
0,2317824	0	0	0	0	0
0,2318336	0	0	0	0	0
0,2318848	0	0	0	0	0
0,2319360	0	0	0	0	0
0,2319872	0	0	0	0	0
0,2320384	0	0	0	0	0
0,2320896	0	0	0	0	0
0,2321408	0	0	0	0	0
0,2321920	0	0	0	0	0
0,2322432	0	0	0	0	0
0,2322944	0	0	0	0	0
0,2323456	0	0	0	0	0
0,2323968	0	0	0	0	0
0,2324480	0	0	0	0	0
0,2324992	0	0	0	0	0
0,2325504	0	0	0	0	0
0,2326016	0	0	0	0	0
0,2326528	0	0	0	0	0
0,2327040	0	0	0	0	0
0,2327552	0	0	0	0	0
0,2328064	0	0	0	0	0
0,2328576	0	0	0	0	0
0,2329088	0	0	0	0	0
0,2329600	0	0	0	0	0
0,2330112	0	0	0	0	0
0,2330624	0	0	0	0	0
0,2331136	0	0	0	0	0
0,2331648	0	0	0	0	0
0,2332160	0	0	0	0	0
0,2332672	0	0	0	0	0
0,2333184	0	0	0	0	0
0,2333696	0	0	0	0	0
0,2334208	0	0	0	0	0
0,2334720	0	0	0	0	0
0,2335232	0	0	0	0	0
0,2335744	0	0	0	0	0
0,2336256	0	0	0	0	0
0,2336768	0	0	0	0	0
0,2337280	0	0	0	0	0
0,2337792	0	0	0	0	0
0,2338304	0	0	0	0	0
0,2338816	0	0	0	0	0
0,2339328	0	0	0	0	0
0,2339840	0	0	0	0	0
0,2340352	0	0	0	0	0
0,2340864	0	0	0	0	0
0,2341376	0	0	0	0	0
0,2341888	0	0	0	0	0
0,2342400	0	0	0	0	0
0,2342912	0	0	0	0	0
0,2343424	0	0	0	0	0
0,2343936	0	0	0	0	0
0,2344448	0	0	0	0	0
0,2344960	0	0	0	0	0
0,2345472	0	0	0	0	0
0,2345984	0	0	0	0	0
0,2346496	0	0	0	0	0
0,2347008	0	0	0	0	0
0,2347520	0	0	0	0	0
0,2348032	0	0	0	0	0
0,2348544	0	0	0	0	0
0,2349056	0	0	0	0	0
0,2349568	0	0	0	0	0
0,2350080	0	0	0	0	0
0,2350592	0	0	0	0	0
0,2351104	0	0	0	0	0
0,2351616	0	0	0	0	0
0,2352128	0	0	0	0	0
0,2352640	0	0	0	0	0
0,2353152	0	0	0	0	0
0,2353664	0	0	0	0	0
0,2354176	0	0	0	0	0
0,2354688	0	0	0	0	0
0,2355200	0	0	0	0	0
0,2355712	0	0	0	0	0
0,2356224	0	0	0	0	0
0,2356736	0	0	0	0	0
0,2357248	0	0	0	0	0
0,2357760	0	0	0	0	0
0,2358272	0	0	0	0	0
0,2358784	0	0	0	0	0
0,2359296	0	0	0	0	0
0,2359808	0	0	0	0	0
0,2360320	0	0	0	0	0
0,2360832	0	0	0	0	0
0,2361344	0	0	0	0	0
0,2361856	0	0	0	0	0
0,2362368	0	0	0	0	0
0,2362880	0	0	0	0	0
0,2363392	0	0	0	0	0
0,2363904	0	0	0	0	0
0,2364416	0	0	0	0	0
0,2364928	0	0	0	0	0
0,2365440	0	0	0	0	0
0,2365952	0	0	0	0	0
0,2366464	0	0	0	0	0
0,2366976	0	0	0	0	0
0,2367488	0	0	0	0	0
0,2368000	0	0	0	0	0
0,2368512	0	0	0	0	0
0,2369024	0	0	0	0	0
0,2369536	0	0	0	0	0
0,2370048	0	0	0	0	0
0,2370560	0	0	0	0	0
0,2371072	0	0	0	0	0
0,2371584	0	0	0	0	0
0,2372096	0	0	0	0	0
0,2372608	0	0	0	0	0
0,2373120	0	0	0	0	0
0,2373632	0	0	0	0	0
0,2374144	0	0	0	0	0
0,2374656	0	0	0	0	0
0,2375168	0	0	0	0	0
0,2375680	0	0	0	0	0
0,2376192	0	0	0	0	0
0,2376704	0	0	0	0	0
0,2377216	0	0	0	0	0
0,2377728	0	0	0	0	0
0,2378240	0	0	0	0	0
0,2378752	0	0	0	0	0
0,2379264	0	0	0	0	0
0,2379776	0	0	0	0	0
0,2380288	0	0	0	0	0
0,2380800	0	0	0	0	0
0,2381312	0	0	0	0	0
0,2381824	0	0	0	0	0
0,2382336	0	0	0	0	0
0,2382848	0	0	0	0	0
0,2383360	0	0	0	0	0
0,2383872	0	0	0	0	0
0,2384384	0	0	0	0	0
0,2384896	0	0	0	0	0
0,2385408	0	0	0	0	0
0,2385920	0	0	0	0	0
0,2386432	0	0	0	0	0
0,2386944	0	0	0	0	0
0,2387456	0	0	0	0	0
0,2387968	0	0	0	0	0
0,2388480	0	0	0	0	0
0,2388992	0	0	0	0	0
0,2389504	0	0	0	0	0
0,2390016	0	0	0	0	0
0,2390528	0	0	0	0	0
0,2391040	0	0	0	0	0
0,2391552	0	0	0	0	0
0,2392064	0	0	0	0	0
0,2392576	0	0	0	0	0
0,2393088	0	0	0	0	0
0,2393600	0	0	0	0	0
0,2394112	0	0	0	0	0
0,2394624	0	0	0	0	0
0,2395136	0	0	0	0	0
0,2395648	0	0	0	0	0
0,2396160	0	0	0	0	0
0,2396672	0	0	0	0	0
0,2397184	0	0	0	0	0
0,2397696	0	0	0	0	0
0,2398208	0	0	0	0	0
0,2398720	0	0	0	0	0
0,2399232	0	0	0	0	0
0,2399744	0	0	0	0	0
0,2400256	0	0	0	0	0
0,2400768	0	0	0	0	0
0,2401280	0	0	0	0	0
0,2401792	0	0	0	0	0
0,2402304	0	0	0	0	0
0,2402816	0	0	0	0	0
0,2403328	0	0	0	0	0
0,2403840	0	0	0	0	0
0,2404352	0	0	0	0	0
0,2404864	0	0	0	0	0
0,2405376	0	0	0	0	0
0,2405888	0	0	0	0	0
0,2406400	0	0	0	0	0
0,2406912	0	0	0	0	0
0,2407424	0	0	0	0	0
0,2407936	0	0	0	0	0
0,2408448	0	0	0	0	0
0,2408960	0	0	0	0	0
0,2409472	0	0	0	0	0
0,2409984	0	0	0	0	0
0,2410496	0	0	0	0	0
0,2411008	0	0	0	0	0
0,2411520	0	0	0	0	0
0,2412032	0	0	0	0	0
0,2412544	0	0	0	0	0
0,2413056	0	0	0	0	0
0,2413568	0	0	0	0	0
0,2414080	0	0	0	0	0
0,2414592	0	0	0	0	0
0,2415104	0	0	0	0	0
0,2415616	0	0	0	0	0
0,2416128	0	0	0	0	0
0,2416640	0	0	0	0	0
0,2417152	0	0	0	0	0
0,2417664	0	0	0	0	0
0,2418176	0	0	0	0	0
0,2418688	0	0	0	0	0
0,2419200	0	0	0	0	0
0,2419712	0	0	0	0	0
0,2420224	0	0	0	0	0
0,2420736	0	0	0	0	0
0,2421248	0	0	0	0	0
0,2421760	0	0	0	0	0
0,2422272	0	0	0	0	0
0,2422784	0	0	0	0	0
0,2423296	0	0	0	0	0
0,2423808	0	0	0	0	0
0,2424320	0	0	0	0	0
0,2424832	0	0	0	0	0
0,2425344	0	0	0	0	0
0,2425856	0	0	0	0	0
0,2426368	0	0	0	0	0
0,2426880	0	0	0	0	0
0,2427392	0	0	0	0	0
0,2427904	0	0	0	0	0
0,2428416	0	0	0	0	0
0,2428928	0	0	0	0	0
0,2429440	0	0	0	0	0
0,2429952	0	0	0	0	0
0,2430464	0	0	0	0	0
0,2430976	0	0	0	0	0
0,2431488	0	0	0	0	0
0,2432000	0	0	0	0	0
0,2432512	0	0	0	0	0
0,2433024	0	0	0	0	0
0,2433536	0	0	0	0	0
0,2434048	0	0	0	0	0
0,2434560	0	0	0	0	0
0,2435072	0	0	0	0	0
0,2435584	0	0	0	0	0
0,2436096	0	0	0	0	0
0,2436608	0	0	0	0	0
0,2437120	0	0	0	0	0
0,2437632	0	0	0	0	0
0,2438144	0	0	0	0	0
0,2438656	0	0	0	0	0
0,2439168	0	0	0	0	0
0,2439680	0	0	0	0	0
0,2440192	0	0	0	0	0
0,2440704	0	0	0	0	0
0,2441216	0	0	0	0	0
0,2441728	0	0	0	0	0
0,2442240	0	0	0	0	0
0,2442752	0	0	0	0	0
0,2443264	0	0	0	0	0
0,2443776	0	0	0	0	0
0,2444288	0	0	0	0	0
0,2444800	0	0	0	0	0
0,2445312	0	0	0	0	0
0,2445824	0	0	0	0	0
0,2446336	0	0	0	0	0
0,2446848	0	0	0	0	0
0,2447360	0	0	0	0	0
0,2447872	0	0	0	0	0
0,2448384	0	0	0	0	0
0,2448896	0	0	0	0	0
0,2449408	0	0	0	0	0
0,2449920	0	0	0	0	0
0,2450432	0	0	0	0	0
0,2450944	0	0	0	0	0
0,2451456	0	0	0	0	0
0,2451968	0	0	0	0	0
0,2452480	0	0	0	0	0
0,2452992	0	0	0	0	0
0,2453504	0	0	0	0	0
0,2454016	0	0	0	0	0
0,2454528	0	0	0	0	0
0,2455040	0	0	0	0	0
0,2455552	0	0	0	0	0
0,2456064	0	0	0	0	0
0,2456576	0	0	0	0	0
0,2457088	0	0	0	0	0
0,2457600	0	0	0	0	0
0,2458112	0	0	0	0	0
0,2458624	0	0	0	0	0
0,2459136	0	0	0	0	0
0,2459648	0	0	0	0	0
0,2460160	0	0	0	0	0
0,2460672	0	0	0	0	0
0,2461184	0	0	0	0	0
0,2461696	0	0	0	0	0
0,2462208	0	0	0	0	0
0,2462720	0	0	0	0	0
0,2463232	0	0	0	0	0
0,2463744	0	0	0	0	0
0,2464256	0	0	0	0	0
0,2464768	0	0	0	0	0
0,2465280	0	0	0	0	0
0,2465792	0	0	0	0	0
0,2466304	0	0	0	0	0
0,2466816	0	0	0	0	0
0,2467328	0	0	0	0	0
0,2467840	0	0	0	0	0
0,2468352	0	0	0	0	0
0,2468864	0	0	0	0	0
0,2469376	0	0	0	0	0
0,2469888	0	0	0	0	0
0,2470400	0	0	0	0	0
0,2470912	0	0	0	0	0
0,2471424	0	0	0	0	0
0,2471936	0	0	0	0	0
0,2472448	0	0	0	0	0
0,2472960	0	0	0	0	0
0,2473472	0	0	0	0	0
0,2473984	0	0	0	0	0
0,2474496	0	0	0	0	0
0,2475008	0	0	0	0	0
0,2475520	0	0	0	0	0
0,2476032	0	0	0	0	0
0,2476544	0	0	0	0	0
0,2477056	0	0	0	0	0
0,2477568	0	0	0	0	0
0,2478080	0	0	0	0	0
0,2478592	0	0	0	0	0
0,2479104	0	0	0	0	0
0,2479616	0	0	0	0	0
0,2480128	0	0	0	0	0
0,2480640	0	0	0	0	0
0,2481152	0	0	0	0	0
0,2481664	0	0	0	0	0
0,2482176	0	0	0	0	0
0,2482688	0	0	0	0	0
0,2483200	0	0	0	0	0
0,2483712	0	0	0	0	0
0,2484224	0	0	0	0	0
0,2484736	0	0	0	0	0
0,2485248	0	0	0	0	0
0,2485760	0	0	0	0	0
0,2486272	0	0	0	0	0
0,2486784	0	0	0	0	0
0,2487296	0	0	0	0	0
0,2487808	0	0	0	0	0
0,2488320	0	0	0	0	0
0,2488832	0	0	0	0	0
0,2489344	0	0	0	0	0
0,2489856	0	0	0	0	0
0,2490368	0	0	0	0	0
0,2490880	0	0	0	0	0
0,2491392	0	0	0	0	0
0,2491904	0	0	0	0	0
0,2492416	0	0	0	0	0
0,2492928	0	0	0	0	0
0,2493440	0	0	0	0	0
0,2493952	0	0	0	0	0
0,2494464	0	0	0	0	0
0,2494976	0	0	0	0	0
0,2495488	0	0	0	0	0
0,2496000	0	0	0	0	0
0,2496512	0	0	0	0	0
0,2497024	0	0	0	0	0
0,2497536	0	0	0	0	0
0,2498048	0	0	0	0	0
0,2498560	0	0	0	0	0
0,2499072	0	0	0	0	0
0,2499584	0	0	0	0	0
0,2500096	0	0	0	0	0
0,2500608	0	0	0	0	0
0,2501120	0	0	0	0	0
0,2501631	0	0	0	0	0
0,2502144	0	0	0	0	0
0,2502656	0	0	0	0	0
0,2503168	0	0	0	0	0
0,2503680	0	0	0	0	0
0,2504192	0	0	0	0	0
0,2504704	0	0	0	0	0
0,2505216	0	0	0	0	0
0,2505728	0	0	0	0	0
0,2506240	0	0	0	0	0
0,2506752	0	0	0	0	0
0,2507264	0	0	0	0	0
0,2507776	0	0	0	0	0
0,2508288	0	0	0	0	0
0,2508800	0	0	0	0	0
0,2509312	0	0	0	0	0
0,2509824	0	0	0	0	0
0,2510336	0	0	0	0	0
0,2510848	0	0	0	0	0
0,2511360	0	0	0	0	0
0,2511872	0	0	0	0	0
0,2512383	0	0	0	0	0
0,2512896	0	0	0	0	0
0,2513407	0	0	0	0	0
0,2513920	0	0	0	0	0
0,2514432	0	0	0	0	0
0,2514944	0	0	0	0	0
0,2515456	0	0	0	0	0
0,2515968	0	0	0	0	0
0,2516480	0	0	0	0	0
0,2516992	0	0	0	0	0
0,2517504	0	0	0	0	0
0,2518016	0	0	0	0	0
0,2518528	0	0	0	0	0
0,2519040	0	0	0	0	0
0,2519552	0	0	0	0	0
0,2520064	0	0	0	0	0
0,2520576	0	0	0	0	0
0,2521088	0	0	0	0	0
0,2521600	0	0	0	0	0
0,2522112	0	0	0	0	0
0,2522624	0	0	0	0	0
0,2523136	0	0	0	0	0
0,2523648	0	0	0	0	0
0,2524159	0	0	0	0	0
0,2524672	0	0	0	0	0
0,2525183	0	0	0	0	0
0,2525696	0	0	0	0	0
0,2526208	0	0	0	0	0
0,2526720	0	0	0	0	0
0,2527232	0	0	0	0	0
0,2527744	0	0	0	0	0
0,2528256	0	0	0	0	0
0,2528768	0	0	0	0	0
0,2529280	0	0	0	0	0
0,2529792	0	0	0	0	0
0,2530304	0	0	0	0	0
0,2530816	0	0	0	0	0
0,2531328	0	0	0	0	0
0,2531840	0	0	0	0	0
0,2532352	0	0	0	0	0
0,2532864	0	0	0	0	0
0,2533376	0	0	0	0	0
0,2533888	0	0	0	0	0
0,2534400	0	0	0	0	0
0,2534912	0	0	0	0	0
0,2535424	0	0	0	0	0
0,2535935	0	0	0	0	0
0,2536448	0	0	0	0	0
0,2536960	0	0	0	0	0
0,2537472	0	0	0	0	0
0,2537984	0	0	0	0	0
0,2538496	0	0	0	0	0
0,2539008	0	0	0	0	0
0,2539520	0	0	0	0	0
0,2540032	0	0	0	0	0
0,2540544	0	0	0	0	0
0,2541056	0	0	0	0	0
0,2541568	0	0	0	0	0
0,2542080	0	0	0	0	0
0,2542592	0	0	0	0	0
0,2543104	0	0	0	0	0
0,2543616	0	0	0	0	0
0,2544128	0	0	0	0	0
0,2544640	0	0	0	0	0
0,2545152	0	0	0	0	0
0,2545664	0	0	0	0	0
0,2546176	0	0	0	0	0
0,2546687	0	0	0	0	0
0,2547200	0	0	0	0	0
0,2547711	0	0	0	0	0
0,2548224	0	0	0	0	0
0,2548736	0	0	0	0	0
0,2549248	0	0	0	0	0
0,2549760	0	0	0	0	0
0,2550272	0	0	0	0	0
0,2550784	0	0	0	0	0
0,2551296	0	0	0	0	0
0,2551808	0	0	0	0	0
0,2552320	0	0	0	0	0
0,2552832	0	0	0	0	0
0,2553344	0	0	0	0	0
0,2553856	0	0	0	0	0
0,2554368	0	0	0	0	0
0,2554880	0	0	0	0	0
0,2555392	0	0	0	0	0
0,2555904	0	0	0	0	0
0,2556416	0	0	0	0	0
0,2556928	0	0	0	0	0
0,2557440	0	0	0	0	0
0,2557952	0	0	0	0	0
0,2558463	0	0	0	0	0
0,2558976	0	0	0	0	0
0,2559487	0	0	0	0	0
0,2560000	0	0	0	0	0
0,2560512	0	0	0	0	0
0,2561024	0	0	0	0	0
0,2561536	0	0	0	0	0
0,2562048	0	0	0	0	0
0,2562560	0	0	0	0	0
0,2563072	0	0	0	0	0
0,2563584	0	0	0	0	0
0,2564096	0	0	0	0	0
0,2564608	0	0	0	0	0
0,2565120	0	0	0	0	0
0,2565632	0	0	0	0	0
0,2566144	0	0	0	0	0
0,2566656	0	0	0	0	0
0,2567168	0	0	0	0	0
0,2567680	0	0	0	0	0
0,2568192	0	0	0	0	0
0,2568704	0	0	0	0	0
0,2569216	0	0	0	0	0
0,2569728	0	0	0	0	0
0,2570239	0	0	0	0	0
0,2570752	0	0	0	0	0
0,2571264	0	0	0	0	0
0,2571776	0	0	0	0	0
0,2572288	0	0	0	0	0
0,2572800	0	0	0	0	0
0,2573312	0	0	0	0	0
0,2573824	0	0	0	0	0
0,2574336	0	0	0	0	0
0,2574848	0	0	0	0	0
0,2575360	0	0	0	0	0
0,2575872	0	0	0	0	0
0,2576384	0	0	0	0	0
0,2576896	0	0	0	0	0
0,2577408	0	0	0	0	0
0,2577920	0	0	0	0	0
0,2578432	0	0	0	0	0
0,2578944	0	0	0	0	0
0,2579456	0	0	0	0	0
0,2579968	0	0	0	0	0
0,2580480	0	0	0	0	0
0,2580991	0	0	0	0	0
0,2581504	0	0	0	0	0
0,2582015	0	0	0	0	0
0,2582528	0	0	0	0	0
0,2583040	0	0	0	0	0
0,2583552	0	0	0	0	0
0,2584064	0	0	0	0	0
0,2584576	0	0	0	0	0
0,2585088	0	0	0	0	0
0,2585600	0	0	0	0	0
0,2586112	0	0	0	0	0
0,2586624	0	0	0	0	0
0,2587136	0	0	0	0	0
0,2587648	0	0	0	0	0
0,2588160	0	0	0	0	0
0,2588672	0	0	0	0	0
0,2589184	0	0	0	0	0
0,2589696	0	0	0	0	0
0,2590208	0	0	0	0	0
0,2590720	0	0	0	0	0
0,2591232	0	0	0	0	0
0,2591744	0	0	0	0	0
0,2592256	0	0	0	0	0
0,2592767	0	0	0	0	0
0,2593280	0	0	0	0	0
0,2593791	0	0	0	0	0
0,2594304	0	0	0	0	0
0,2594816	0	0	0	0	0
0,2595328	0	0	0	0	0
0,2595840	0	0	0	0	0
0,2596352	0	0	0	0	0
0,2596864	0	0	0	0	0
0,2597376	0	0	0	0	0
0,2597888	0	0	0	0	0
0,2598400	0	0	0	0	0
0,2598912	0	0	0	0	0
0,2599424	0	0	0	0	0
0,2599936	0	0	0	0	0
0,2600448	0	0	0	0	0
0,2600960	0	0	0	0	0
0,2601472	0	0	0	0	0
0,2601984	0	0	0	0	0
0,2602496	0	0	0	0	0
0,2603008	0	0	0	0	0
0,2603519	0	0	0	0	0
0,2604032	0	0	0	0	0
0,2604543	0	0	0	0	0
0,2605056	0	0	0	0	0
0,2605568	0	0	0	0	0
0,2606080	0	0	0	0	0
0,2606592	0	0	0	0	0
0,2607104	0	0	0	0	0
0,2607616	0	0	0	0	0
0,2608128	0	0	0	0	0
0,2608640	0	0	0	0	0
0,2609152	0	0	0	0	0
0,2609664	0	0	0	0	0
0,2610176	0	0	0	0	0
0,2610688	0	0	0	0	0
0,2611200	0	0	0	0	0
0,2611712	0	0	0	0	0
0,2612224	0	0	0	0	0
0,2612736	0	0	0	0	0
0,2613248	0	0	0	0	0
0,2613760	0	0	0	0	0
0,2614272	0	0	0	0	0
0,2614784	0	0	0	0	0
0,2615295	0	0	0	0	0
0,2615808	0	0	0	0	0
0,2616319	0	0	0	0	0
0,2616832	0	0	0	0	0
0,2617344	0	0	0	0	0
0,2617856	0	0	0	0	0
0,2618368	0	0	0	0	0
0,2618880	0	0	0	0	0
0,2619392	0	0	0	0	0
0,2619904	0	0	0	0	0
0,2620416	0	0	0	0	0
0,2620928	0	0	0	0	0
0,2621440	0	0	0	0	0
0,2621952	0	0	0	0	0
0,2622464	0	0	0	0	0
0,2622976	0	0	0	0	0
0,2623488	0	0	0	0	0
0,2624000	0	0	0	0	0
0,2624512	0	0	0	0	0
0,2625024	0	0	0	0	0
0,2625536	0	0	0	0	0
0,2626048	0	0	0	0	0
0,2626560	0	0	0	0	0
0,2627071	0	0	0	0	0
0,2627584	0	0	0	0	0
0,2628095	0	0	0	0	0
0,2628608	0	0	0	0	0
0,2629120	0	0	0	0	0
0,2629632	0	0	0	0	0
0,2630144	0	0	0	0	0
0,2630656	0	0	0	0	0
0,2631168	0	0	0	0	0
0,2631680	0	0	0	0	0
0,2632192	0	0	0	0	0
0,2632704	0	0	0	0	0
0,2633216	0	0	0	0	0
0,2633728	0	0	0	0	0
0,2634240	0	0	0	0	0
0,2634752	0	0	0	0	0
0,2635264	0	0	0	0	0
0,2635776	0	0	0	0	0
0,2636288	0	0	0	0	0
0,2636800	0	0	0	0	0
0,2637312	0	0	0	0	0
0,2637823	0	0	0	0	0
0,2638336	0	0	0	0	0
0,2638847	0	0	0	0	0
0,2639360	0	0	0	0	0
0,2639872	0	0	0	0	0
0,2640384	0	0	0	0	0
0,2640896	0	0	0	0	0
0,2641408	0	0	0	0	0
0,2641920	0	0	0	0	0
0,2642432	0	0	0	0	0
0,2642944	0	0	0	0	0
0,2643456	0	0	0	0	0
0,2643968	0	0	0	0	0
0,2644480	0	0	0	0	0
0,2644992	0	0	0	0	0
0,2645504	0	0	0	0	0
0,2646016	0	0	0	0	0
0,2646528	0	0	0	0	0
0,2647040	0	0	0	0	0
0,2647552	0	0	0	0	0
0,2648064	0	0	0	0	0
0,2648576	0	0	0	0	0
0,2649088	0	0	0	0	0
0,2649599	0	0	0	0	0
0,2650112	0	0	0	0	0
0,2650623	0	0	0	0	0
0,2651136	0	0	0	0	0
0,2651648	0	0	0	0	0
0,2652160	0	0	0	0	0
0,2652672	0	0	0	0	0
0,2653184	0	0	0	0	0
0,2653696	0	0	0	0	0
0,2654208	0	0	0	0	0
0,2654720	0	0	0	0	0
0,2655232	0	0	0	0	0
0,2655744	0	0	0	0	0
0,2656256	0	0	0	0	0
0,2656768	0	0	0	0	0
0,2657280	0	0	0	0	0
0,2657792	0	0	0	0	0
0,2658304	0	0	0	0	0
0,2658816	0	0	0	0	0
0,2659328	0	0	0	0	0
0,2659840	0	0	0	0	0
0,2660352	0	0	0	0	0
0,2660864	0	0	0	0	0
0,2661375	0	0	0	0	0
0,2661888	0	0	0	0	0
0,2662399	0	0	0	0	0
0,2662912	0	0	0	0	0
0,2663424	0	0	0	0	0
0,2663936	0	0	0	0	0
0,2664448	0	0	0	0	0
0,2664960	0	0	0	0	0
0,2665472	0	0	0	0	0
0,2665984	0	0	0	0	0
0,2666496	0	0	0	0	0
0,2667008	0	0	0	0	0
0,2667520	0	0	0	0	0
0,2668032	0	0	0	0	0
0,2668544	0	0	0	0	0
0,2669056	0	0	0	0	0
0,2669568	0	0	0	0	0
0,2670080	0	0	0	0	0
0,2670592	0	0	0	0	0
0,2671104	0	0	0	0	0
0,2671616	0	0	0	0	0
0,2672127	0	0	0	0	0
